kind	source	symbol	status	rust	notes
function	dungeon.c	RoomBounds_SubA	done	crates/zelda3/src/dungeon.rs	C-shaped room-bound A decrement helper is ported
function	dungeon.c	Dungeon_Store2x2	done	crates/zelda3/src/dungeon.rs	C-shaped tile/attribute/VRAM-upload 2x2 store helper is ported
function	dungeon.c	Dungeon_MapVramAddrNoSwap	done	crates/zelda3/src/dungeon.rs	C-shaped unswapped dungeon VRAM address mapper is ported
function	dungeon.c	Dungeon_GetTeleMsg	done	crates/zelda3/src/dungeon.rs	C-shaped dungeon telemessage asset lookup is ported
function	dungeon.c	Dungeon_IsPitThatHurtsPlayer	done	crates/zelda3/src/dungeon.rs	C-shaped hurting-pit room lookup is ported from asset table
function	dungeon.c	Door_Up_EntranceDoor	done	crates/zelda3/src/dungeon.rs	C assert-only entrance-door stub is ported as panic
function	dungeon.c	Door_Down_EntranceDoor	done	crates/zelda3/src/dungeon.rs	C assert-only entrance-door stub is ported as panic
function	dungeon.c	Door_Left_EntranceDoor	done	crates/zelda3/src/dungeon.rs	C assert-only entrance-door stub is ported as panic
function	dungeon.c	Door_Right_EntranceDoor	done	crates/zelda3/src/dungeon.rs	C assert-only entrance-door stub is ported as panic
function	dungeon.c	Door_Draw_Helper4	partial	crates/zelda3/src/dungeon.rs	C-shaped lower-layer door draw helper is ported for existing door table paths
function	dungeon.c	Dung_TagRoutine_0x22_0x3B	done	crates/zelda3/src/dungeon.rs	C-shaped save-bit overlay trigger helper is ported
function	dungeon.c	Sprite_HandlePushedBlocks_One	done	crates/zelda3/src/dungeon.rs	C-shaped pushed-block OAM helper is ported
function	dungeon.c	Object_Draw_DoorLeft_3x4	done	crates/zelda3/src/dungeon.rs	C-shaped left door tile writer is ported
function	dungeon.c	Object_Draw_DoorRight_3x4	done	crates/zelda3/src/dungeon.rs	C-shaped right door tile writer is ported
function	dungeon.c	WaterFlood_BuildOneQuadrantForVRAM	done	crates/zelda3/src/dungeon.rs	C-shaped water flood quadrant upload entry is ported with the non-water tag assertion and helper dispatch
function	dungeon.c	TileMapPrep_NotWaterOnTag	done	crates/zelda3/src/dungeon.rs	C-shaped BG1 quadrant VRAM preparation helper is ported through the shared upload copier
function	dungeon.c	OrientLampLightCone	done	crates/zelda3/src/dungeon.rs	C-shaped dark-room lamp cone BG1 offset orientation is ported
function	dungeon.c	SavePalaceDeaths	done	crates/zelda3/src/dungeon.rs	C-shaped palace death counter save/reset helper is ported
module	tile_detect.c	*	done	crates/zelda3/src/zelda_rtl.rs	full tile probe cluster is ported with C-shaped names and active callers wired
function	tile_detect.c	TileDetect_Movement_Y	done	crates/zelda3/src/zelda_rtl.rs	vertical movement probe matches C offsets and scratch writes
function	tile_detect.c	TileDetect_Movement_X	done	crates/zelda3/src/zelda_rtl.rs	horizontal movement probe matches C offsets and scratch writes
function	tile_detect.c	TileDetect_Movement_VerticalSlopes	done	crates/zelda3/src/zelda_rtl.rs	vertical slope probe matches C offsets
function	tile_detect.c	TileDetect_Movement_HorizontalSlopes	done	crates/zelda3/src/zelda_rtl.rs	horizontal slope probe matches C offsets
function	tile_detect.c	Player_TileDetectNearby	done	crates/zelda3/src/zelda_rtl.rs	nearby four-corner probe matches C offsets and scratch writes
function	tile_detect.c	Hookshot_CheckTileCollision	done	crates/zelda3/src/zelda_rtl.rs	hookshot layer toggle and collision probe are ported
function	tile_detect.c	Hookshot_CheckSingleLayerTileCollision	done	crates/zelda3/src/zelda_rtl.rs	hookshot single-layer probe is ported
function	tile_detect.c	HandleNudgingInADoor	done	crates/zelda3/src/zelda_rtl.rs	door nudge probe and coordinate rollback are ported
function	tile_detect.c	TileCheckForMirrorBonk	done	crates/zelda3/src/zelda_rtl.rs	mirror bonk four-corner probe is ported and wired
function	tile_detect.c	TileDetect_SwordSwingDeepInDoor	done	crates/zelda3/src/zelda_rtl.rs	sword-in-door probe is ported and wired
function	player.c	TileDetect_MainHandler	partial	crates/zelda3/src/zelda_rtl.rs	main tile probe now handles item routing plus terrain tail side effects for grass, shallow/deep water, spike triggers, ice sliding, and cactus blink timers
function	player.c	Link_PermissionForSloshSounds	done	crates/zelda3/src/zelda_rtl.rs	frame-gated slosh sound permission helper is ported for TileDetect_MainHandler terrain sounds
function	player.c	SearchForByrnaSpark	done	crates/zelda3/src/zelda_rtl.rs	Byrna spark ancilla scan is ported for spike-floor damage immunity
function	tile_detect.c	Overworld_GetTileAttributeAtLocation	done	crates/zelda3/src/zelda_rtl.rs	outdoor tile probes now map WRAM Map16 through kMap16ToMap8 and kMap8DataToTileAttr
function	tile_detect.c	TileDetect_ResetState	done	crates/zelda3/src/zelda_rtl.rs	reset clears the full C tile-detect scratch/state set
function	tile_detect.c	TileDetection_Execute	done	crates/zelda3/src/zelda_rtl.rs	indoor/outdoor tile lookup and inner dispatch are ported
function	tile_detect.c	TileDetect_ExecuteInner	done	crates/zelda3/src/zelda_rtl.rs	indoor/overworld tile behavior side effects are ported
module	nmi.c	*	done	crates/zelda3/src/nmi.rs	full NMI update and VRAM upload dispatch cluster is ported with C-shaped entry names
function	nmi.c	NMI_UploadSubscreenOverlayFormer	done	crates/zelda3/src/nmi.rs	C-shaped former subscreen overlay upload is ported
function	nmi.c	NMI_UploadSubscreenOverlayLatter	done	crates/zelda3/src/nmi.rs	C-shaped latter subscreen overlay upload is ported
function	nmi.c	CopyToVram	done	crates/zelda3/src/nmi.rs	C-shaped flat VRAM byte copy helper is ported
function	nmi.c	CopyToVramVertical	done	crates/zelda3/src/nmi.rs	C-shaped vertical VRAM copy helper is ported
function	nmi.c	CopyToVramLow	done	crates/zelda3/src/nmi.rs	C-shaped low-byte VRAM copy helper is ported
function	nmi.c	WritePpuRegisters	done	crates/zelda3/src/zelda_rtl.rs	C-shaped PPU register write landing point is ported
function	nmi.c	Interrupt_NMI_AudioParts_Locked	done	crates/zelda3/src/nmi.rs	C-shaped NMI audio bookkeeping is ported
function	nmi.c	Interrupt_NMI	done	crates/zelda3/src/nmi.rs	C-shaped NMI entry dispatcher is ported
function	nmi.c	NMI_ReadJoypads	done	crates/zelda3/src/nmi.rs	C-shaped joypad bit reversal and edge filter is ported
function	nmi.c	NMI_DoUpdates	done	crates/zelda3/src/nmi.rs	C-shaped NMI update dispatcher is ported
function	nmi.c	NMI_UploadTilemap	done	crates/zelda3/src/nmi.rs	C-shaped tilemap upload is ported
function	nmi.c	NMI_UploadTilemap_doNothing	done	crates/zelda3/src/nmi.rs	C-shaped no-op tilemap subroutine is ported
function	nmi.c	NMI_UploadBG3Text	done	crates/zelda3/src/nmi.rs	C-shaped BG3 text upload is ported
function	nmi.c	NMI_UpdateOWScroll	done	crates/zelda3/src/nmi.rs	C-shaped overworld scroll packet upload is ported
function	nmi.c	NMI_UpdateSubscreenOverlay	done	crates/zelda3/src/nmi.rs	C-shaped subscreen overlay upload is ported
function	nmi.c	NMI_HandleArbitraryTileMap	done	crates/zelda3/src/nmi.rs	C-shaped arbitrary tilemap uploader is ported
function	nmi.c	NMI_UpdateBG1Wall	done	crates/zelda3/src/nmi.rs	C-shaped BG1 wall vertical upload is ported
function	nmi.c	NMI_TileMapNothing	done	crates/zelda3/src/nmi.rs	C-shaped tilemap no-op is ported
function	nmi.c	NMI_UpdateLoadLightWorldMap	done	crates/zelda3/src/nmi.rs	C-shaped light-world map low-byte upload is ported
function	nmi.c	NMI_UpdateBG2Left	done	crates/zelda3/src/nmi.rs	C-shaped BG2 left upload is ported
function	nmi.c	NMI_UpdateBGChar3and4	done	crates/zelda3/src/nmi.rs	C-shaped BG char 3/4 upload is ported
function	nmi.c	NMI_UpdateBGChar5and6	done	crates/zelda3/src/nmi.rs	C-shaped BG char 5/6 upload is ported
function	nmi.c	NMI_UpdateBGCharHalf	done	crates/zelda3/src/nmi.rs	C-shaped half BG char upload is ported
function	nmi.c	NMI_UpdateBGChar0	done	crates/zelda3/src/nmi.rs	C-shaped BG char 0 DMA dispatch is ported
function	nmi.c	NMI_UpdateBGChar1	done	crates/zelda3/src/nmi.rs	C-shaped BG char 1 DMA dispatch is ported
function	nmi.c	NMI_UpdateBGChar2	done	crates/zelda3/src/nmi.rs	C-shaped BG char 2 DMA dispatch is ported
function	nmi.c	NMI_UpdateBGChar3	done	crates/zelda3/src/nmi.rs	C-shaped BG char 3 DMA dispatch is ported
function	nmi.c	NMI_UpdateObjChar0	done	crates/zelda3/src/nmi.rs	C-shaped object char 0 upload is ported
function	nmi.c	NMI_UpdateObjChar2	done	crates/zelda3/src/nmi.rs	C-shaped object char 2 DMA dispatch is ported
function	nmi.c	NMI_UpdateObjChar3	done	crates/zelda3/src/nmi.rs	C-shaped object char 3 DMA dispatch is ported
function	nmi.c	NMI_RunTileMapUpdateDMA	done	crates/zelda3/src/nmi.rs	C-shaped tilemap update DMA helper is ported
function	nmi.c	NMI_UploadDarkWorldMap	done	crates/zelda3/src/nmi.rs	C-shaped dark-world map low-byte upload is ported
function	nmi.c	NMI_UploadGameOverText	done	crates/zelda3/src/nmi.rs	C-shaped game-over text upload is ported
function	nmi.c	NMI_UpdatePegTiles	done	crates/zelda3/src/nmi.rs	C-shaped peg tile upload is ported
function	nmi.c	NMI_UpdateStarTiles	done	crates/zelda3/src/nmi.rs	C-shaped star tile upload is ported
function	nmi.c	HandleStripes14	done	crates/zelda3/src/nmi.rs	C-shaped stripe packet handler is ported
function	nmi.c	NMI_UpdateIRQGFX	done	crates/zelda3/src/nmi.rs	C-shaped IRQ graphics upload is ported
table	misc.c	kReceiveItem_Tab1	done	crates/zelda3/src/zelda_rtl.rs	item receipt positioning table is ported for the AncillaAdd_ItemReceipt cluster
table	misc.c	kReceiveItem_Tab2	done	crates/zelda3/src/zelda_rtl.rs	item receipt positioning table is ported for chest and non-chest item placements
table	misc.c	kReceiveItem_Tab3	done	crates/zelda3/src/zelda_rtl.rs	item receipt positioning table is ported for chest and non-chest item placements
module	poly.c	*	done	crates/zelda3/src/zelda_rtl.rs	C-shaped polyhedral raster cluster is ported
function	poly.c	Poly_Divide	done	crates/zelda3/src/zelda_rtl.rs	C-shaped signed divide helper is ported
function	poly.c	Poly_RunFrame	done	crates/zelda3/src/zelda_rtl.rs	C-shaped poly frame driver is ported
function	poly.c	Polyhedral_SetShapePointer	done	crates/zelda3/src/zelda_rtl.rs	C-shaped model pointer setup is ported
function	poly.c	Polyhedral_SetRotationMatrix	done	crates/zelda3/src/zelda_rtl.rs	C-shaped rotation matrix setup is ported
function	poly.c	Polyhedral_OperateRotation	done	crates/zelda3/src/zelda_rtl.rs	C-shaped vertex rotation loop is ported
function	poly.c	Polyhedral_RotatePoint	done	crates/zelda3/src/zelda_rtl.rs	C-shaped point rotation helper is ported
function	poly.c	Polyhedral_ProjectPoint	done	crates/zelda3/src/zelda_rtl.rs	C-shaped projection helper is ported
function	poly.c	Polyhedral_DrawPolyhedron	done	crates/zelda3/src/zelda_rtl.rs	C-shaped face dispatch is ported
function	poly.c	Polyhedral_SetForegroundColor	done	crates/zelda3/src/zelda_rtl.rs	C-shaped foreground color selection is ported
function	poly.c	Polyhedral_CalculateCrossProduct	done	crates/zelda3/src/zelda_rtl.rs	C-shaped cross product helper is ported
function	poly.c	Polyhedral_SetColorMask	done	crates/zelda3/src/zelda_rtl.rs	C-shaped color mask helper is ported
function	poly.c	Polyhedral_EmptyBitMapBuffer	done	crates/zelda3/src/zelda_rtl.rs	C-shaped bitmap clear is ported
function	poly.c	Polyhedral_DrawFace	done	crates/zelda3/src/zelda_rtl.rs	C-shaped face rasterizer is ported
function	poly.c	Polyhedral_FillLine	done	crates/zelda3/src/zelda_rtl.rs	C-shaped scanline fill is ported
function	poly.c	Polyhedral_SetLeft	done	crates/zelda3/src/zelda_rtl.rs	C-shaped left edge walker is ported
function	poly.c	Polyhedral_SetRight	done	crates/zelda3/src/zelda_rtl.rs	C-shaped right edge walker is ported
module	player_oam.c	*	done	crates/zelda3/src/player_oam.rs	full table-backed Link OAM C cluster ported with C function names and minimal route implementation removed
function	player_oam.c	PlayerOam_WantInvokeSword	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	CalculateSwordHitBox	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_Main	done	crates/zelda3/src/player_oam.rs	full table-backed C Link OAM dispatcher ported
function	player_oam.c	FindMostSignificantBit	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_SetWeaponVRAMOffsets	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_SetEquipmentVRAMOffsets	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_CalculateSwordSparklePosition	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_UnusedWeaponSettings	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_DrawDungeonFallShadow	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_DrawFootObject	done	crates/zelda3/src/player_oam.rs	direct C logic port
function	player_oam.c	LinkOam_CalculateXOffsetRelativeLink	done	crates/zelda3/src/player_oam.rs	direct C logic port
table	player_oam.c	kLinkDmaGraphicsIndices	done	crates/zelda3/src/player_oam.rs	mechanically generated from C table
table	player_oam.c	kLinkSpriteBodys	done	crates/zelda3/src/player_oam.rs	mechanically generated from C table
function	player.c	Link_Main	done	crates/zelda3/src/zelda_rtl.rs	C frame player entry now copies previous coordinates, clears flag_unk1, dispatches control when mobile, and runs the Somaria/grave tail call
function	player.c	Link_ControlHandler	done	crates/zelda3/src/zelda_rtl.rs	damage/cape/death handling and C player-state dispatch table are ported
function	player.c	LinkState_Default	done	crates/zelda3/src/zelda_rtl.rs	outdoor camera cache, bunny transform gate, fallhole reset, auxiliary recoil dispatch, and ground handler dispatch are ported
function	player.c	HandleLink_From1D	done	crates/zelda3/src/zelda_rtl.rs	auxiliary-state cleanup, electrocution branch, and recoil-state branch are ported
function	player.c	Link_HandleBunnyTransformation	done	crates/zelda3/src/zelda_rtl.rs	temp-bunny countdown, poof ancilla setup, dash cancel, palette switch, and damage/visibility gates are ported
function	player.c	LinkState_TemporaryBunny	done	crates/zelda3/src/zelda_rtl.rs	temp-bunny countdown, return-to-Link poof, palette restore, reset, and bunny handler dispatch are ported
function	player.c	PlayerHandler_17_Bunny	done	crates/zelda3/src/zelda_rtl.rs	bunny camera/fallhole/deep-water/moon-pearl routing is ported
function	player.c	Link_TempBunny_Func2	done	crates/zelda3/src/zelda_rtl.rs	bunny movement, item dispatch, swim-moving branch, collision, animation, and camera tail are ported
function	player.c	LinkState_HoldingBigRock	done	crates/zelda3/src/zelda_rtl.rs	big-rock auxiliary cleanup, zapped/recoil branch, incapacitated cleanup, A-press, movement direction, animation, and camera tail are ported
function	player.c	HandleSomariaAndGraves	done	crates/zelda3/src/zelda_rtl.rs	outdoor hookshot gravestone scan and Somaria block interaction scan are ported
function	player.c	EtherTablet_StartCutscene	done	crates/zelda3/src/zelda_rtl.rs	Ether tablet cutscene timer, handler state, damage disable, menu block, and spin timer clear are ported
function	player.c	LinkState_ReceivingEther	done	crates/zelda3/src/zelda_rtl.rs	Ether receipt timer, sword hold, temporary spell spawn coordinates, falling prize, immobilize, and menu unblock are ported
function	player.c	BombosTablet_StartCutscene	done	crates/zelda3/src/zelda_rtl.rs	Bombos tablet cutscene timer, handler state, damage disable, custom spell flag, and spin timer clear are ported
function	player.c	LinkState_ReceivingBombos	done	crates/zelda3/src/zelda_rtl.rs	Bombos receipt timer, sword hold, temporary spell spawn coordinates, falling prize, and immobilize are ported
function	player.c	LinkState_ReadingDesertTablet	done	crates/zelda3/src/zelda_rtl.rs	tablet countdown and desert-prayer transition are ported
function	player.c	LinkState_Pits	done	crates/zelda3/src/zelda_rtl.rs	pit hover, dash escape, pit-edge steering, fall animation, bunny reset, indoor/outdoor destination handoff, and damage branch are ported
function	player.c	HandleDungeonLandingFromPit	done	crates/zelda3/src/zelda_rtl.rs	dungeon pit landing OAM, target-Y travel, visibility, animation, speed, submodule, and damage-disable cleanup are ported
function	player.c	LinkState_Recoil	done	crates/zelda3/src/zelda_rtl.rs	safe-return cache, Z velocity change, deep-water landing branch, recoilmode timer, and recoil timer tail dispatch are ported
function	player.c	Link_HandleRecoilAndTimer	done	crates/zelda3/src/zelda_rtl.rs	recoil timer decrement, landing cleanup, water/grass/pit probes, direction/collision/movement tail, and camera handling are ported
function	player.c	LinkState_OnIce	done	crates/zelda3/src/zelda_rtl.rs	C assert-only handler is represented as an unreachable panic
function	player.c	LinkState_0F	done	crates/zelda3/src/zelda_rtl.rs	C assert-only handler is represented as an unreachable panic
function	player.c	LinkState_Dashing	done	crates/zelda3/src/zelda_rtl.rs	dash bunny/auxiliary gates, countdown, SFX, follower toggle, dash startup, turn/stop logic, movement, collision, and camera tail are ported
function	player.c	Link_HandleYItem	done	crates/zelda3/src/player.rs	Y-item gating, special-button item lookup, active-item switching, rod selection, dispatch, and input restore are ported
function	player.c	LinkItem_Bottle	done	crates/zelda3/src/player.rs	bottle Y-press gate, empty/fail sound, red-potion menu/refill setup, green-potion message setup, and bottle consume are ported
function	player.c	Link_HandleSwordCooldown	done	crates/zelda3/src/zelda_rtl.rs	sword cooldown decrement, item/position guard, sword swing dispatch, and charged-control dispatch are ported
function	player.c	HandleSwordSfxAndBeam	done	crates/zelda3/src/zelda_rtl.rs	sword swing reset, full-health beam spawn gate, fire-beam sound table, and spin delay setup are ported
function	player.c	Link_CheckForSwordSwing	done	crates/zelda3/src/zelda_rtl.rs	new B-press gate, doorway guard, sword timing, sparkle/tile probes, repeated swing restart, and hitbox tail are ported
function	player.c	HandleSwordControls	done	crates/zelda3/src/zelda_rtl.rs	B-hold spin charge routing, early reset, and charged spin activation are ported
function	player.c	Player_Sword_SpinAttackJerks_HoldDown	done	crates/zelda3/src/zelda_rtl.rs	spin charge hold, wall tap, charge sparkle, charge sound, and hitbox tail are ported
function	player.c	Link_APress_LiftCarryThrow	done	crates/zelda3/src/zelda_rtl.rs	lift/carry/throw animation timer progression, halt behavior, state transition, velocity clears, and button cleanup are ported
function	player.c	Link_PerformThrow	done	crates/zelda3/src/zelda_rtl.rs	throw/lift initiation, sprite-slot guard, liftable attr lookup, throwable terrain spawn handoff, joypad clear, and pickup animation setup are ported
function	player.c	Link_ActivateSpinAttack	done	crates/zelda3/src/zelda_rtl.rs	spin attack init spark dispatch and victory spin transition are ported
function	player.c	Link_AnimateVictorySpin	done	crates/zelda3/src/zelda_rtl.rs	spin animation offsets, state/timer setup, button lock, and immediate state dispatch are ported
function	player.c	LinkState_SpinAttack	done	crates/zelda3/src/zelda_rtl.rs	spin attack auxiliary cleanup, recoil/zap branch, movement/collision tail, timer, SFX, graphics table, and tile probe are ported
function	player.c	LinkHop_HoppingSouthOW	done	crates/zelda3/src/zelda_rtl.rs	south ledge hop setup, landing tile probe, mirror-Z restore/update, landing cleanup, pit/water handling, and lower-layer reset are ported
function	player.c	LinkState_HandlingJump	done	crates/zelda3/src/zelda_rtl.rs	jump Z integration, landing water/pit probe, splash/SFX branch, bunny damage guard, scroll/Z/timer cleanup, and mirror updates are ported
function	player.c	LinkHop_FindTileToLandOnSouth	done	crates/zelda3/src/zelda_rtl.rs	south landing tile scan, deep-water and pit state setup, safe-return update, incapacitated timer, and mirror-Z calculation are ported
function	player.c	LinkState_HoppingHorizontallyOW	done	crates/zelda3/src/zelda_rtl.rs	horizontal ledge hop direction, velocity clear, ripple clear, and shared jump handler dispatch are ported
function	player.c	Link_HoppingHorizontally_FindTile_Y	done	crates/zelda3/src/zelda_rtl.rs	horizontal ledge Y landing probe, fallback X/Z velocity adjustment, safe-return/mirror-Z update, and deep-water transition are ported
function	player.c	Link_HoppingHorizontally_FindTile_X	done	crates/zelda3/src/zelda_rtl.rs	horizontal ledge X landing scan, deep-water transition, fallback X placement, velocity table lookup, and return code are ported
function	player.c	LinkState_HoppingDiagonallyUpOW	done	crates/zelda3/src/zelda_rtl.rs	diagonal-up ledge hop Z integration, movement, splash/SFX, damage/aux/Z/timer cleanup, and direction unlock are ported
function	player.c	LinkState_HoppingDiagonallyDownOW	done	crates/zelda3/src/zelda_rtl.rs	diagonal-down ledge direction setup, landing scan, velocity table lookup, lower-layer setup, and shared jump handler dispatch are ported
function	player.c	LinkHop_FindLandingSpotDiagonallyDown	done	crates/zelda3/src/zelda_rtl.rs	diagonal-down landing scan, deep-water setup, safe-return update, incapacitated timer, and mirror-Z calculation are ported
function	player.c	Link_HandleRecoiling	done	crates/zelda3/src/zelda_rtl.rs	recoil direction derivation and doorway/diagonal incapacitated helper calls are ported
function	player.c	Player_HandleIncapacitated_Inner2	done	crates/zelda3/src/zelda_rtl.rs	diagonal recoil reversal and doorway axis suppression are ported
function	player.c	FindFreeMovingBlockSlot	done	crates/zelda3/src/zelda_rtl.rs	moving-block slot selection and index writes are ported
function	player.c	InitializePushBlock	done	crates/zelda3/src/zelda_rtl.rs	push-block tilemap-to-world coordinate setup, block arrays, target/subpixel reset, push attempt, replacement state, SFX, and slot clear are ported
function	player.c	Sprite_Dungeon_DrawSinglePushBlock	done	crates/zelda3/src/zelda_rtl.rs	push-block OAM allocation, screen coordinate calculation, animation char lookup, and OAM write are ported
function	player.c	HandleLayerOfDestination	done	crates/zelda3/src/zelda_rtl.rs	hole teleporter plane to lower-layer flags is ported
function	player.c	DungeonPitDoDamage	done	crates/zelda3/src/zelda_rtl.rs	pit damage submodule and health clamp behavior are ported
function	player.c	Link_TuckIntoBed	done	crates/zelda3/src/player.rs	bed coordinates, asleep state, pose/countdown setup, and blanket ancilla are ported
function	player.c	LinkState_Sleeping	done	crates/zelda3/src/zelda_rtl.rs	sleep-state snore, wake input, and bed-hop recoil transition are ported
function	player.c	AncillaAdd_Hookshot	done	crates/zelda3/src/player.rs	hookshot ancilla allocation, timers, hookshot globals, velocity, direction, and XY placement are ported
function	player.c	LinkState_TreePull	done	crates/zelda3/src/zelda_rtl.rs	tree-pull grab release, pull animation, drag reset, dust spawn, velocity/direction handling, movement, collision, and camera tail are ported
function	player.c	SomariaBlock_HandlePlayerInteraction	done	crates/zelda3/src/zelda_rtl.rs	Somaria block player collision, push/drag state, dash kick, bounce arc, velocity decay, SFX, and reset behavior are ported
function	player.c	Gravestone_ActAsBarrier	done	crates/zelda3/src/zelda_rtl.rs	gravestone collision rectangle, Link Y push, dragstate bit, and facing cleanup are ported
function	player.c	Gravestone_Move	done	crates/zelda3/src/zelda_rtl.rs	gravestone move, barrier interaction, completion cleanup, rock address/counter setup, and map-update handoff are ported
function	player.c	AncillaAdd_DugUpFlute	done	crates/zelda3/src/player.rs	dug-up flute ancilla allocation, Z velocity, facing X velocity, and fixed XY placement are ported
function	player.c	AncillaAdd_CaneOfByrnaInitSpark	done	crates/zelda3/src/player.rs	existing Byrna spark cleanup, spark allocation, damage disable, timer, and arr3 setup are ported
function	player.c	AncillaAdd_ShovelDirt	done	crates/zelda3/src/player.rs	shovel dirt ancilla allocation, item-to-link clear, timer, and Link XY placement are ported
function	player.c	ResetSomeThingsAfterDeath	done	crates/zelda3/src/zelda_rtl.rs	death reset clears movement, water/conveyor, damage, palette, visibility, ancilla interactives, and reset property chain
function	player.c	SpawnHammerWaterSplash	done	crates/zelda3/src/zelda_rtl.rs	hammer splash guard, facing offset, indoor/outdoor water tile check, small splash spawn, XY placement, floor, and Z clear are ported
function	player.c	DiggingGameGuy_AttemptPrizeSpawn	done	crates/zelda3/src/zelda_rtl.rs	dig counter, Y guard, random prize table, heart-piece gate, dynamic sprite spawn, velocities, stun/delay, aligned XY, floor, and SFX are ported
function	overlord.c	Overlord_GetX	done	crates/zelda3/src/overlord.rs	C-shaped overlord X getter is ported
function	overlord.c	Overlord_GetY	done	crates/zelda3/src/overlord.rs	C-shaped overlord Y getter is ported
function	overlord.c	Overlord_SpawnBoulder	done	crates/zelda3/src/overlord.rs	C-shaped outdoor boulder spawner is ported
function	overlord.c	Overlord_Main	done	crates/zelda3/src/overlord.rs	C-shaped overlord main entry is ported
function	overlord.c	Overlord_ExecuteAll	done	crates/zelda3/src/overlord.rs	C-shaped overlord slot dispatcher loop is ported
function	overlord.c	Overlord_ExecuteSingle	done	crates/zelda3/src/overlord.rs	C-shaped overlord active check and handler dispatch is ported
function	overlord.c	Overlord19_ArmosCoordinator_bounce	done	crates/zelda3/src/overlord.rs	C-shaped Armos coordinator state machine is ported
function	overlord.c	Overlord18_InvisibleStalfos	done	crates/zelda3/src/overlord.rs	C-shaped invisible stalfos trap spawner is ported
function	overlord.c	Overlord_StalfosFactory	done	crates/zelda3/src/overlord.rs	C assert-only unused stalfos factory is ported
function	overlord.c	Overlord_SetX	done	crates/zelda3/src/overlord.rs	C-shaped overlord X setter is ported
function	overlord.c	Overlord_SetY	done	crates/zelda3/src/overlord.rs	C-shaped overlord Y setter is ported
function	overlord.c	ArmosMult	done	crates/zelda3/src/overlord.rs	C-shaped Armos sine multiplier helper is ported
function	overlord.c	ArmosSin	done	crates/zelda3/src/overlord.rs	C-shaped Armos sine helper is ported
function	overlord.c	Overlord17_PotTrap	done	crates/zelda3/src/overlord.rs	C-shaped pot trap trigger is ported
function	overlord.c	Overlord16_ZoroSpawner	done	crates/zelda3/src/overlord.rs	C-shaped zoro trap spawner is ported
function	overlord.c	Overlord15_WizzrobeSpawner	done	crates/zelda3/src/overlord.rs	C-shaped wizzrobe trap spawner is ported
function	overlord.c	Overlord14_TileRoom	done	crates/zelda3/src/overlord.rs	C-shaped flying tile room state machine is ported
function	overlord.c	TileRoom_SpawnTile	done	crates/zelda3/src/overlord.rs	C-shaped flying tile sprite setup is ported
function	overlord.c	Overlord10_PirogusuSpawner_left	done	crates/zelda3/src/overlord.rs	C-shaped pirogusu spawner is ported
function	overlord.c	Overlord0A_FallingSquare	done	crates/zelda3/src/overlord.rs	C-shaped falling square path state machine is ported
function	overlord.c	SpawnFallingTile	done	crates/zelda3/src/overlord.rs	C-shaped falling tile garnish setup is ported
function	overlord.c	Overlord09_WallmasterSpawner	done	crates/zelda3/src/overlord.rs	C-shaped wallmaster spawner is ported
function	overlord.c	Overlord08_BlobSpawner	done	crates/zelda3/src/overlord.rs	C-shaped blob spawner is ported
function	overlord.c	Overlord07_MovingFloor	done	crates/zelda3/src/overlord.rs	C-shaped moving floor overlord state machine is ported
function	overlord.c	Sprite_Overlord_PlayFallingSfx	done	crates/zelda3/src/overlord.rs	C-shaped falling SFX helper is ported
function	overlord.c	Overlord05_FallingStalfos	done	crates/zelda3/src/overlord.rs	C-shaped falling stalfos trap spawner is ported
function	overlord.c	Overlord06_BadSwitchSnake	done	crates/zelda3/src/overlord.rs	C-shaped bad switch snake and bomb trap spawner is ported
function	overlord.c	Overlord02_FullRoomCannons	done	crates/zelda3/src/overlord.rs	C-shaped full-room cannon factory is ported
function	overlord.c	Overlord03_VerticalCannon	done	crates/zelda3/src/overlord.rs	C-shaped vertical cannon factory is ported
function	overlord.c	Overlord_SpawnCannonBall	done	crates/zelda3/src/overlord.rs	C-shaped cannonball spawn setup is ported
function	overlord.c	Overlord01_PositionTarget	done	crates/zelda3/src/overlord.rs	C-shaped position target helper is ported
function	overlord.c	Overlord_CheckIfActive	done	crates/zelda3/src/overlord.rs	C-shaped active-range cleanup is ported
function	overlord.c	ArmosCoordinator_RotateKnights	done	crates/zelda3/src/overlord.rs	C-shaped Armos knight rotation state advance is ported
function	overlord.c	ArmosCoordinator_Rotate	done	crates/zelda3/src/overlord.rs	C-shaped Armos coordinator rotation math is ported
function	overlord.c	ArmosCoordinator_CheckKnights	done	crates/zelda3/src/overlord.rs	C-shaped Armos knight readiness check is ported
