# track	lead_in	voice	pitch	instrument	volume	pan	start_frame	duration_frames	dsp_pitch	sample_offset	volume_left	volume_right	adsr1	adsr2	gain	echo_send	keyoff_sample_offset
21	4	5	28	11	30	-64	12696	8	3606	368	30	15	255	224	184	1	384
21	4	5	28	11	30	-64	12707	8	3606	190	30	15	255	224	184	1	206
21	4	5	28	11	30	-64	12718	8	3606	76	30	15	255	224	184	1	28
21	4	5	28	11	30	-64	12728	51	3606	432	30	15	255	224	184	1	270
21	4	6	9	2	38	-80	12728	62	1092	432	38	14	255	224	184	1	92
21	4	0	65	18	30	64	12760	12	8338	432	15	30	143	224	184	1	424
21	4	1	28	11	33	96	12760	19	3606	432	8	33	255	224	184	1	270
21	4	3	17	11	24	-64	12760	19	2145	432	24	12	255	224	184	1	270
21	4	0	65	18	30	64	12782	5	8338	76	15	30	143	224	184	1	222
21	4	0	73	18	30	64	12792	19	9365	432	15	30	143	224	184	1	270
21	4	1	32	11	33	96	12792	19	4050	432	8	33	255	224	184	1	270
21	4	2	4	9	43	124	12792	126	500	432	1	43	143	233	184	1	92
21	4	3	19	11	24	-64	12792	19	2406	432	24	12	255	224	184	1	270
21	4	4	12	10	17	-120	12792	126	1503	432	17	1	138	233	184	1	92
21	4	6	9	2	38	-80	12792	62	1092	432	38	14	255	224	184	1	92
21	4	7	7	12	33	96	12792	126	862	432	8	33	255	224	184	1	92
21	4	0	116	18	30	64	12824	51	14887	432	15	30	143	224	184	1	270
21	4	1	50	11	33	96	12824	51	6438	432	8	33	255	224	184	1	270
21	4	3	32	11	24	-64	12824	51	4050	432	24	12	255	224	184	1	270
21	4	5	32	11	30	-64	12824	8	4050	432	30	15	255	224	184	1	448
21	4	5	32	11	30	-64	12835	8	4050	254	30	15	255	224	184	1	270
21	4	5	32	11	30	-64	12846	8	4050	76	30	15	255	224	184	1	92
21	4	5	32	11	30	-64	12856	51	4050	432	30	15	255	224	184	1	270
21	4	6	9	2	38	-80	12856	62	1092	432	38	14	255	224	184	1	92
21	4	0	73	18	30	64	12888	26	9365	432	15	30	143	224	184	1	116
21	4	1	32	11	33	96	12888	26	4050	432	8	33	255	224	184	1	116
21	4	3	19	11	24	-64	12888	26	2406	432	24	12	255	224	184	1	116
21	4	0	78	18	30	64	12920	117	9920	432	15	30	143	224	184	1	162
21	4	1	34	11	33	96	12920	117	4290	432	8	33	255	224	184	1	162
21	4	2	4	9	43	124	12920	1	530	432	1	43	143	233	184	1	0
21	4	3	20	11	24	-64	12920	117	2550	432	24	12	255	224	184	1	162
21	4	4	10	10	17	-120	12920	1	1340	432	17	1	138	233	184	1	0
21	4	5	34	11	30	-64	12920	27	4290	432	30	15	255	224	184	1	286
21	4	6	9	2	38	-80	12920	1	1092	432	38	14	255	224	184	1	0
21	4	7	7	12	33	96	12920	1	862	432	8	33	255	224	184	1	0
21	4	5	34	11	30	-64	12954	9	4290	452	30	15	255	224	184	1	318
21	4	5	34	11	30	-64	12966	9	4290	316	30	15	255	224	184	1	374
21	4	5	34	11	30	-64	12978	10	4290	436	30	15	255	224	184	1	24
21	4	5	34	11	30	-64	12991	11	4290	22	30	15	255	224	184	1	228
21	4	5	34	11	30	-64	13010	11	4290	244	30	15	255	224	184	1	514
21	4	5	34	11	30	-64	13030	10	4290	316	30	15	255	224	184	1	416
21	4	5	34	11	30	-64	13044	1	4290	72	30	15	255	224	184	1	0
22	4	1	2	10	10	114	0	206	249	494	1	10	138	233	184	1	506
22	4	2	3	10	11	81	27	179	375	156	4	11	138	233	184	1	506
22	4	3	5	10	6	0	53	153	631	288	6	6	138	233	184	1	506
22	4	4	6	10	6	0	53	153	751	288	6	6	138	233	184	1	506
22	4	1	2	10	17	120	211	206	249	204	1	17	138	233	184	1	152
22	4	2	3	10	18	85	237	180	421	336	6	18	138	233	184	1	152
22	4	3	5	10	10	0	263	154	669	468	10	10	138	233	184	1	152
22	4	4	7	10	10	0	263	154	843	468	10	10	138	233	184	1	152
22	4	1	2	10	27	118	421	206	249	384	2	27	138	233	184	1	396
22	4	2	3	10	28	82	447	180	375	516	10	28	138	233	184	1	396
22	4	3	5	10	16	0	474	153	631	178	16	16	138	233	184	1	396
22	4	4	6	10	16	0	474	153	751	178	16	16	138	233	184	1	396
22	4	1	2	10	34	116	632	206	249	30	3	34	138	233	184	1	42
22	4	2	3	10	33	81	658	180	421	226	12	33	138	233	184	1	42
22	4	3	5	10	19	0	684	154	669	358	19	19	138	233	184	1	42
22	4	4	7	10	19	0	684	154	843	358	19	19	138	233	184	1	42
22	4	0	9	10	22	-98	842	75	1126	274	22	5	138	233	184	1	32
22	4	1	2	10	34	116	842	206	249	274	3	34	138	233	184	1	286
22	4	5	9	10	8	-64	851	74	1126	140	8	4	138	233	184	1	432
22	4	2	3	10	33	81	868	180	375	406	12	33	138	233	184	1	286
22	4	3	5	10	19	0	895	153	631	68	19	19	138	233	184	1	286
22	4	4	6	10	19	0	895	153	751	68	19	19	138	233	184	1	286
22	4	0	8	10	22	-98	921	22	1003	200	22	5	138	233	184	1	164
22	4	5	8	10	8	-64	930	22	1003	66	8	4	138	233	184	1	30
22	4	0	6	10	22	-98	947	75	751	396	22	5	138	233	184	1	90
22	4	5	6	10	8	-64	956	74	751	262	8	4	138	233	184	1	490
22	4	0	8	10	22	-98	1026	22	1003	322	22	5	138	233	184	1	286
22	4	5	8	10	8	-64	1035	22	1003	188	8	4	138	233	184	1	152
22	4	0	9	10	22	-98	1052	75	1126	454	22	5	138	233	184	1	212
22	4	1	2	10	34	116	1052	206	315	454	3	34	138	233	184	1	466
22	4	5	9	10	8	-64	1061	75	1126	320	8	4	138	233	184	1	78
22	4	2	4	10	33	81	1079	179	472	116	12	33	138	233	184	1	466
22	4	3	5	10	19	0	1105	153	631	248	19	19	138	233	184	1	466
22	4	4	6	10	19	0	1105	153	751	248	19	19	138	233	184	1	466
22	4	0	8	10	22	-98	1131	9	1003	444	22	5	138	233	184	1	310
22	4	5	8	10	8	-64	1140	9	1003	310	8	4	138	233	184	1	176
22	4	0	10	10	22	-98	1144	114	1265	478	22	5	138	233	184	1	466
22	4	5	10	10	8	-64	1153	114	1265	344	8	4	138	233	184	1	332
22	4	0	9	10	22	-98	1263	74	1126	164	22	5	138	233	184	1	392
22	4	1	3	10	34	116	1263	206	333	164	3	34	138	233	184	1	176
22	4	5	9	10	8	-64	1272	74	1126	30	8	4	138	233	184	1	322
22	4	2	3	10	33	81	1289	180	421	296	12	33	138	233	184	1	176
22	4	3	5	10	19	0	1315	154	669	492	19	19	138	233	184	1	176
22	4	4	7	10	19	0	1315	154	843	492	19	19	138	233	184	1	176
22	4	0	8	10	22	-98	1342	22	1003	90	22	5	138	233	184	1	54
22	4	5	8	10	8	-64	1350	22	1003	490	8	4	138	233	184	1	454
22	4	0	6	10	22	-98	1368	74	751	222	22	5	138	233	184	1	514
22	4	5	6	10	8	-64	1377	74	751	152	8	4	138	233	184	1	380
22	4	0	8	10	22	-98	1447	22	1003	212	22	5	138	233	184	1	176
22	4	5	8	10	8	-64	1456	22	1003	78	8	4	138	233	184	1	42
22	4	0	9	10	22	-98	1473	75	1126	344	22	5	138	233	184	1	102
22	4	1	3	10	34	116	1473	206	375	344	3	34	138	233	184	1	356
22	4	5	9	10	8	-64	1482	74	1126	210	8	4	138	233	184	1	502
22	4	2	4	10	33	81	1500	179	472	6	12	33	138	233	184	1	356
22	4	3	6	10	19	0	1526	153	751	138	19	19	138	233	184	1	356
22	4	4	7	10	19	0	1526	153	946	138	19	19	138	233	184	1	356
22	4	0	10	10	22	-98	1552	9	1265	270	22	5	138	233	184	1	200
22	4	5	10	10	8	-64	1561	9	1265	200	8	4	138	233	184	1	66
22	4	0	10	10	22	-98	1565	114	1265	368	22	5	138	233	184	1	356
22	4	5	10	10	8	-64	1574	105	1265	234	8	4	138	233	184	1	356
22	4	0	18	10	9	-99	1684	74	2253	54	9	2	138	233	184	1	282
22	4	1	2	10	34	116	1684	206	249	54	3	34	138	233	184	1	2
22	4	5	18	10	4	-64	1692	75	2253	454	4	2	138	233	184	1	148
22	4	2	3	10	33	81	1710	180	375	186	12	33	138	233	184	1	2
22	4	3	5	10	19	0	1736	154	631	318	19	19	138	233	184	1	2
22	4	4	6	10	19	0	1736	154	751	318	19	19	138	233	184	1	2
22	4	0	16	10	14	-100	1762	22	2008	514	14	3	138	233	184	1	478
22	4	5	16	10	6	-64	1771	22	2008	380	6	3	138	233	184	1	344
22	4	0	12	10	16	-95	1789	48	1503	112	16	4	138	233	184	1	272
22	4	5	12	10	6	-64	1797	49	1503	512	6	3	138	233	184	1	138
22	4	0	10	10	20	-95	1841	14	1265	440	20	5	138	233	184	1	4
22	4	5	10	10	8	-64	1850	13	1265	306	8	4	138	233	184	1	404
22	4	0	9	10	22	-98	1859	13	1126	172	22	5	138	233	184	1	270
22	4	5	9	10	8	-64	1868	13	1126	102	8	4	138	233	184	1	136
22	4	0	8	10	22	-98	1876	14	1003	502	22	5	138	233	184	1	2
22	4	5	8	10	8	-64	1885	13	1003	368	8	4	138	233	184	1	466
22	4	0	9	10	22	-98	1894	74	1126	234	22	5	138	233	184	1	526
22	4	1	2	10	34	116	1894	206	315	234	3	34	138	233	184	1	246
22	4	5	9	10	8	-64	1903	74	1126	100	8	4	138	233	184	1	392
22	4	2	4	10	33	81	1920	180	472	366	12	33	138	233	184	1	246
22	4	3	5	10	19	0	1947	153	631	28	19	19	138	233	184	1	246
22	4	4	6	10	19	0	1947	153	751	28	19	19	138	233	184	1	246
22	4	0	10	10	22	-98	1973	9	1265	160	22	5	138	233	184	1	26
22	4	5	10	10	8	-64	1982	8	1265	26	8	4	138	233	184	1	490
22	4	0	10	10	22	-98	1986	114	1265	258	22	5	138	233	184	1	246
22	4	5	10	10	8	-64	1995	114	1265	124	8	4	138	233	184	1	112
22	4	0	13	10	22	-98	2104	75	1689	414	22	5	138	233	184	1	172
22	4	1	3	10	34	116	2104	206	333	414	3	34	138	233	184	1	426
22	4	5	13	10	8	-64	2113	75	1689	344	8	4	138	233	184	1	38
22	4	2	3	10	33	81	2131	179	421	76	12	33	138	233	184	1	426
22	4	3	5	10	19	0	2157	153	669	208	19	19	138	233	184	1	426
22	4	4	7	10	19	0	2157	153	843	208	19	19	138	233	184	1	426
22	4	0	10	10	22	-98	2183	22	1265	404	22	5	138	233	184	1	368
22	4	5	10	10	8	-64	2192	22	1265	270	8	4	138	233	184	1	234
22	4	0	9	10	22	-98	2210	48	1126	2	22	5	138	233	184	1	98
22	4	5	9	10	8	-64	2218	49	1126	402	8	4	138	233	184	1	28
22	4	0	8	10	22	-98	2262	13	1003	330	22	5	138	233	184	1	428
22	4	5	8	10	8	-64	2271	13	1003	196	8	4	138	233	184	1	294
22	4	0	7	10	22	-98	2280	13	946	62	22	5	138	233	184	1	160
22	4	5	7	10	8	-64	2288	14	946	462	8	4	138	233	184	1	26
22	4	0	8	10	22	-98	2297	13	1003	392	22	5	138	233	184	1	426
22	4	5	8	10	8	-64	2306	13	1003	258	8	4	138	233	184	1	292
22	4	0	10	10	22	-98	2315	74	1265	124	22	5	138	233	184	1	416
22	4	1	3	10	34	116	2315	206	375	124	3	34	138	233	184	1	136
22	4	5	10	10	8	-64	2323	75	1265	524	8	4	138	233	184	1	282
22	4	2	4	10	33	81	2341	180	472	256	12	33	138	233	184	1	136
22	4	3	6	10	19	0	2367	154	751	452	19	19	138	233	184	1	136
22	4	4	7	10	19	0	2367	154	946	452	19	19	138	233	184	1	136
22	4	0	9	10	22	-98	2394	8	1126	50	22	5	138	233	184	1	450
22	4	5	9	10	8	-64	2402	9	1126	450	8	4	138	233	184	1	316
22	4	0	9	10	22	-98	2407	114	1126	148	22	5	138	233	184	1	136
22	4	5	9	10	8	-64	2416	114	1126	14	8	4	138	233	184	1	2
22	4	0	18	10	22	-98	2525	75	2253	304	22	5	138	233	184	1	62
22	4	1	2	10	34	116	2525	206	249	304	3	34	138	233	184	1	316
22	4	7	12	10	3	85	2525	101	1503	304	1	3	138	233	184	1	194
22	4	5	18	10	8	-64	2534	74	2253	170	8	4	138	233	184	1	462
22	4	2	3	10	33	81	2551	180	375	500	12	33	138	233	184	1	316
22	4	3	5	10	19	0	2578	153	631	98	19	19	138	233	184	1	316
22	4	4	6	10	19	0	2578	153	751	98	19	19	138	233	184	1	316
22	4	0	16	10	22	-98	2604	22	2008	294	22	5	138	233	184	1	194
22	4	5	16	10	8	-64	2613	22	2008	160	8	4	138	233	184	1	124
22	4	0	12	10	22	-98	2630	48	1503	426	22	5	138	233	184	1	522
22	4	7	10	10	10	64	2630	48	1265	426	5	10	138	233	184	1	522
22	4	5	12	10	8	-64	2639	48	1503	292	8	4	138	233	184	1	388
22	4	0	10	10	22	-98	2683	13	1265	220	22	5	138	233	184	1	318
22	4	7	8	10	11	69	2683	13	1003	220	5	11	138	233	184	1	318
22	4	5	10	10	8	-64	2692	13	1265	86	8	4	138	233	184	1	184
22	4	0	9	10	22	-98	2700	14	1126	486	22	5	138	233	184	1	50
22	4	7	7	10	11	69	2700	14	946	486	5	11	138	233	184	1	50
22	4	5	9	10	8	-64	2709	13	1126	352	8	4	138	233	184	1	450
22	4	0	8	10	22	-98	2718	13	1003	218	22	5	138	233	184	1	316
22	4	7	7	10	11	69	2718	13	843	218	5	11	138	233	184	1	316
22	4	5	8	10	8	-64	2727	13	1003	148	8	4	138	233	184	1	182
22	4	0	9	10	22	-98	2736	74	1126	14	22	5	138	233	184	1	242
22	4	1	2	10	34	116	2736	206	315	14	3	34	138	233	184	1	26
22	4	7	7	10	11	69	2736	74	946	14	5	11	138	233	184	1	242
22	4	5	9	10	8	-64	2744	75	1126	414	8	4	138	233	184	1	172
22	4	2	4	10	33	81	2762	180	472	146	12	33	138	233	184	1	26
22	4	3	5	10	19	0	2788	154	631	342	19	19	138	233	184	1	26
22	4	4	6	10	19	0	2788	154	751	342	19	19	138	233	184	1	26
22	4	0	12	10	22	-98	2814	9	1503	474	22	5	138	233	184	1	340
22	4	7	8	10	11	69	2814	9	1003	474	5	11	138	233	184	1	340
22	4	5	12	10	8	-64	2823	9	1503	340	8	4	138	233	184	1	206
22	4	0	10	10	22	-98	2828	114	1265	38	22	5	138	233	184	1	26
22	4	7	7	10	11	69	2828	78	946	38	5	11	138	233	184	1	498
22	4	5	10	10	8	-64	2836	114	1265	438	8	4	138	233	184	1	426
22	4	7	8	10	11	69	2911	13	1003	196	5	11	138	233	184	1	230
22	4	7	9	10	11	69	2928	14	1126	462	5	11	138	233	184	1	26
22	4	0	13	10	22	-98	2946	74	1689	194	22	5	138	233	184	1	486
22	4	1	3	10	34	116	2946	206	333	194	3	34	138	233	184	1	206
22	4	7	10	10	11	69	2946	153	1340	194	5	11	138	233	184	1	412
22	4	5	13	10	8	-64	2955	74	1689	60	8	4	138	233	184	1	352
22	4	2	3	10	33	81	2972	180	421	390	12	33	138	233	184	1	206
22	4	3	5	10	19	0	2998	154	669	522	19	19	138	233	184	1	206
22	4	4	7	10	19	0	2998	141	843	522	19	19	138	233	184	1	108
22	4	0	10	10	22	-98	3025	9	1265	120	22	5	138	233	184	1	50
22	4	5	10	10	8	-64	3034	8	1265	50	8	4	138	233	184	1	450
22	4	0	13	10	22	-98	3038	35	1689	218	22	5	138	233	184	1	280
22	4	5	13	10	8	-64	3047	35	1689	84	8	4	138	233	184	1	146
22	4	0	15	10	22	-98	3077	22	1895	448	22	5	138	233	184	1	412
22	4	5	15	10	8	-64	3086	22	1895	314	8	4	138	233	184	1	278
22	4	0	16	10	22	-98	3104	13	2008	110	22	5	138	233	184	1	144
22	4	7	8	10	11	69	3104	13	1003	110	5	11	138	233	184	1	144
22	4	5	16	10	8	-64	3112	14	2008	510	8	4	138	233	184	1	74
22	4	0	15	10	22	-98	3121	13	1895	376	22	5	138	233	184	1	474
22	4	7	9	10	11	69	3121	13	1126	376	5	11	138	233	184	1	474
22	4	5	15	10	8	-64	3130	13	1895	242	8	4	138	233	184	1	340
22	4	0	16	10	22	-98	3139	13	2008	108	22	5	138	233	184	1	206
22	4	7	10	10	11	69	3139	13	1265	108	5	11	138	233	184	1	206
22	4	5	16	10	8	-64	3147	14	2008	508	8	4	138	233	184	1	72
22	4	0	20	10	22	-98	3156	75	2531	438	22	5	138	233	184	1	132
22	4	1	3	10	34	116	3156	206	375	438	3	34	138	233	184	1	386
22	4	7	12	10	11	69	3156	180	1503	438	5	11	138	233	184	1	254
22	4	5	20	10	8	-64	3165	74	2531	304	8	4	138	233	184	1	532
22	4	2	4	10	33	81	3183	179	472	36	12	33	138	233	184	1	386
22	4	3	6	10	19	0	3209	153	751	168	19	19	138	233	184	1	386
22	4	4	7	10	19	0	3209	153	946	168	19	19	138	233	184	1	386
22	4	0	18	10	22	-98	3235	9	2253	364	22	5	138	233	184	1	230
22	4	5	18	10	8	-64	3244	9	2253	230	8	4	138	233	184	1	96
22	4	0	18	10	22	-98	3248	88	2253	462	22	5	138	233	184	1	254
22	4	5	18	10	8	-64	3257	88	2253	328	8	4	138	233	184	1	120
22	4	0	15	10	22	-98	3340	22	1895	486	22	5	138	233	184	1	386
22	4	7	10	10	11	69	3340	22	1340	486	5	11	138	233	184	1	386
22	4	5	15	10	8	-64	3349	13	1895	352	8	4	138	233	184	1	386
22	4	0	16	10	22	-98	3367	87	2008	84	22	5	138	233	184	1	410
22	4	1	3	10	34	116	3367	206	421	84	3	34	138	233	184	1	96
22	4	6	25	22	19	0	3367	87	3213	84	19	19	143	224	184	1	410
22	4	7	10	10	11	69	3367	100	1265	84	5	11	138	233	184	1	508
22	4	5	16	10	8	-64	3375	88	2008	484	8	4	138	233	184	1	340
22	4	2	4	10	33	81	3393	180	500	216	12	33	138	233	184	1	96
22	4	3	5	10	19	0	3419	154	631	412	19	19	138	233	184	1	96
22	4	4	7	10	19	0	3419	154	843	412	19	19	138	233	184	1	96
22	4	0	15	10	22	-98	3459	8	1895	108	22	5	138	233	184	1	508
22	4	6	24	22	19	0	3459	8	3033	108	19	19	143	224	184	1	508
22	4	5	15	10	8	-64	3467	9	1895	508	8	4	138	233	184	1	374
22	4	0	18	10	22	-98	3472	87	2253	206	22	5	138	233	184	1	532
22	4	6	28	22	19	0	3472	87	3606	206	19	19	143	224	184	1	532
22	4	7	10	10	11	69	3472	101	1340	206	5	11	138	233	184	1	96
22	4	5	18	10	8	-64	3481	87	2253	72	8	4	138	233	184	1	398
22	4	0	15	10	22	-98	3564	9	1895	230	22	5	138	233	184	1	96
22	4	6	24	22	19	0	3564	9	3033	230	19	19	143	224	184	1	96
22	4	5	15	10	8	-64	3573	8	1895	96	8	4	138	233	184	1	496
22	4	0	16	10	22	-98	3577	88	2008	264	22	5	138	233	184	1	120
22	4	1	2	10	34	116	3577	206	315	264	3	34	138	233	184	1	276
22	4	6	25	22	19	0	3577	88	3213	264	19	19	143	224	184	1	120
22	4	7	10	10	11	69	3577	101	1265	264	5	11	138	233	184	1	218
22	4	5	16	10	8	-64	3586	87	2008	194	8	4	138	233	184	1	520
22	4	2	4	10	33	81	3603	180	472	460	12	33	138	233	184	1	276
22	4	3	5	10	19	0	3630	153	631	58	19	19	138	233	184	1	276
22	4	4	6	10	19	0	3630	140	751	58	19	19	138	233	184	1	242
22	4	0	15	10	22	-98	3669	9	1895	288	22	5	138	233	184	1	218
22	4	6	24	22	19	0	3669	9	3033	288	19	19	143	224	184	1	218
22	4	5	15	10	8	-64	3678	9	1895	218	8	4	138	233	184	1	84
22	4	0	12	10	22	-98	3682	88	1503	386	22	5	138	233	184	1	242
22	4	6	19	22	19	0	3682	88	2406	386	19	19	143	224	184	1	242
22	4	7	9	10	11	69	3682	101	1126	386	5	11	138	233	184	1	276
22	4	5	12	10	8	-64	3691	88	1503	252	8	4	138	233	184	1	108
22	4	0	12	10	22	-98	3774	9	1503	410	22	5	138	233	184	1	276
22	4	6	19	22	19	0	3774	9	2406	410	19	19	143	224	184	1	276
22	4	5	12	10	8	-64	3783	9	1503	276	8	4	138	233	184	1	142
22	4	0	13	10	22	-98	3787	88	1689	508	22	5	138	233	184	1	300
22	4	1	3	10	34	116	3787	206	333	508	3	34	138	233	184	1	520
22	4	6	21	22	19	0	3787	88	2703	508	19	19	143	224	184	1	300
22	4	7	8	10	11	69	3787	154	1003	508	5	11	138	233	184	1	192
22	4	5	13	10	8	-64	3796	88	1689	374	8	4	138	233	184	1	166
22	4	2	3	10	33	81	3814	179	421	106	12	33	138	233	184	1	520
22	4	3	5	10	19	0	3840	153	669	302	19	19	138	233	184	1	520
22	4	4	7	10	19	0	3840	153	843	302	19	19	138	233	184	1	520
22	4	0	8	10	22	-98	3879	9	1003	532	22	5	138	233	184	1	398
22	4	6	13	22	19	0	3879	9	1605	532	19	19	143	224	184	1	398
22	4	5	8	10	8	-64	3888	9	1003	398	8	4	138	233	184	1	264
22	4	0	13	10	22	-98	3893	48	1689	96	22	5	138	233	184	1	192
22	4	6	21	22	19	0	3893	48	2703	96	19	19	143	224	184	1	192
22	4	5	13	10	8	-64	3901	49	1689	496	8	4	138	233	184	1	58
22	4	0	13	10	22	-98	3945	13	1689	360	22	5	138	233	184	1	458
22	4	6	21	22	19	0	3945	13	2703	360	19	19	143	224	184	1	458
22	4	7	10	10	11	69	3945	13	1340	360	5	11	138	233	184	1	458
22	4	5	13	10	8	-64	3954	13	1689	290	8	4	138	233	184	1	324
22	4	0	12	10	22	-98	3963	13	1503	156	22	5	138	233	184	1	190
22	4	6	19	22	19	0	3963	13	2406	156	19	19	143	224	184	1	190
22	4	7	10	10	11	69	3963	13	1265	156	5	11	138	233	184	1	190
22	4	5	12	10	8	-64	3972	13	1503	22	8	4	138	233	184	1	120
22	4	0	10	10	22	-98	3980	13	1340	422	22	5	138	233	184	1	520
22	4	6	17	22	19	0	3980	13	2145	422	19	19	143	224	184	1	520
22	4	7	9	10	11	69	3980	13	1126	422	5	11	138	233	184	1	520
22	4	5	10	10	8	-64	3989	13	1340	288	8	4	138	233	184	1	386
22	4	0	10	10	22	-98	3998	74	1265	154	22	5	138	233	184	1	446
22	4	1	3	10	34	116	3998	206	375	154	3	34	138	233	184	1	166
22	4	6	16	22	19	0	3998	74	2025	154	19	19	143	224	184	1	446
22	4	7	8	10	11	69	3998	101	1003	154	5	11	138	233	184	1	44
22	4	5	10	10	8	-64	4007	74	1265	20	8	4	138	233	184	1	312
22	4	2	4	10	33	81	4024	180	472	350	12	33	138	233	184	1	166
22	4	3	6	10	19	0	4050	154	751	482	19	19	138	233	184	1	166
22	4	4	7	10	19	0	4050	154	946	482	19	19	138	233	184	1	166
22	4	0	9	10	22	-98	4077	9	1126	144	22	5	138	233	184	1	10
22	4	6	14	22	19	0	4077	9	1803	144	19	19	143	224	184	1	10
22	4	5	9	10	8	-64	4086	8	1126	10	8	4	138	233	184	1	410
22	4	0	9	10	22	-98	4090	101	1126	178	22	5	138	233	184	1	68
22	4	6	14	22	19	0	4090	101	1803	178	19	19	143	224	184	1	68
22	4	5	9	10	8	-64	4099	100	1126	44	8	4	138	233	184	1	532
22	4	7	7	10	11	69	4103	101	946	276	5	11	138	233	184	1	166
22	4	0	15	10	22	-98	4195	9	1895	300	22	5	138	233	184	1	166
22	4	6	24	22	19	0	4195	9	3033	300	19	19	143	224	184	1	166
22	4	5	15	10	8	-64	4204	9	1895	166	8	4	138	233	184	1	32
22	4	0	16	10	22	-98	4208	88	2008	398	22	5	138	233	184	1	190
22	4	1	3	10	34	116	4208	206	421	398	3	34	138	233	184	1	410
22	4	6	25	22	19	0	4208	88	3213	398	19	19	143	224	184	1	190
22	4	5	16	10	8	-64	4217	88	2008	264	8	4	138	233	184	1	56
22	4	2	4	10	33	81	4234	180	500	530	12	33	138	233	184	1	410
22	4	3	5	10	19	0	4261	153	631	192	19	19	138	233	184	1	410
22	4	4	7	10	19	0	4261	153	843	192	19	19	138	233	184	1	410
22	4	7	8	10	11	69	4261	13	1003	192	5	11	138	233	184	1	226
22	4	7	9	10	11	69	4278	14	1126	458	5	11	138	233	184	1	22
22	4	7	10	10	11	69	4296	13	1265	190	5	11	138	233	184	1	288
22	4	0	15	10	22	-98	4300	9	1895	422	22	5	138	233	184	1	288
22	4	6	24	22	19	0	4300	9	3033	422	19	19	143	224	184	1	288
22	4	5	15	10	8	-64	4309	9	1895	288	8	4	138	233	184	1	154
22	4	0	18	10	22	-98	4313	88	2253	456	22	5	138	233	184	1	312
22	4	6	28	22	19	0	4313	88	3606	456	19	19	143	224	184	1	312
22	4	7	13	10	11	69	4313	101	1689	456	5	11	138	233	184	1	410
22	4	5	18	10	8	-64	4322	88	2253	386	8	4	138	233	184	1	178
22	4	0	15	10	22	-98	4405	9	1895	480	22	5	138	233	184	1	410
22	4	6	24	22	19	0	4405	9	3033	480	19	19	143	224	184	1	410
22	4	5	15	10	8	-64	4414	9	1895	410	8	4	138	233	184	1	276
22	4	0	16	10	22	-98	4419	87	2008	44	22	5	138	233	184	1	434
22	4	1	3	10	34	116	4419	206	333	44	3	34	138	233	184	1	56
22	4	6	25	22	19	0	4419	87	3213	44	19	19	143	224	184	1	434
22	4	5	16	10	8	-64	4427	88	2008	444	8	4	138	233	184	1	300
22	4	2	3	10	33	81	4445	180	421	240	12	33	138	233	184	1	56
22	4	3	5	10	19	0	4471	154	669	372	19	19	138	233	184	1	56
22	4	4	7	10	19	0	4471	154	843	372	19	19	138	233	184	1	56
22	4	7	8	10	11	69	4471	13	1003	372	5	11	138	233	184	1	470
22	4	7	9	10	11	69	4489	13	1126	104	5	11	138	233	184	1	202
22	4	7	10	10	11	69	4506	13	1265	434	5	11	138	233	184	1	468
22	4	0	13	10	22	-98	4511	8	1689	68	22	5	138	233	184	1	468
22	4	6	21	22	19	0	4511	8	2703	68	19	19	143	224	184	1	468
22	4	5	13	10	8	-64	4519	9	1689	468	8	4	138	233	184	1	334
22	4	0	18	10	22	-98	4524	48	2253	166	22	5	138	233	184	1	262
22	4	6	28	22	19	0	4524	48	3606	166	19	19	143	224	184	1	262
22	4	7	13	10	11	69	4524	101	1689	166	5	11	138	233	184	1	56
22	4	5	18	10	8	-64	4533	87	2253	32	8	4	138	233	184	1	358
22	4	0	13	10	22	-98	4576	13	1689	494	22	5	138	233	184	1	528
22	4	6	21	22	19	0	4576	13	2703	494	19	19	143	224	184	1	528
22	4	0	15	10	22	-98	4594	13	1895	226	22	5	138	233	184	1	324
22	4	6	24	22	19	0	4594	13	3033	226	19	19	143	224	184	1	324
22	4	0	16	10	22	-98	4611	14	2008	492	22	5	138	233	184	1	56
22	4	6	25	22	19	0	4611	14	3213	492	19	19	143	224	184	1	56
22	4	5	16	10	8	-64	4625	8	2008	56	8	4	138	233	184	1	456
22	4	0	20	10	22	-98	4629	88	2531	288	22	5	138	233	184	1	80
22	4	1	2	10	34	116	4629	206	279	288	3	34	138	233	184	1	236
22	4	6	32	22	19	0	4629	88	4050	288	19	19	143	224	184	1	80
22	4	7	9	10	11	69	4629	88	1126	288	5	11	138	233	184	1	80
22	4	5	20	10	8	-64	4638	87	2531	154	8	4	138	233	184	1	480
22	4	2	3	10	33	81	4655	180	421	420	12	33	138	233	184	1	236
22	4	3	5	10	19	0	4682	153	669	18	19	19	138	233	184	1	236
22	4	4	7	10	19	0	4682	153	843	18	19	19	138	233	184	1	236
22	4	0	18	10	22	-98	4721	9	2253	312	22	5	138	233	184	1	178
22	4	6	28	22	19	0	4721	9	3606	312	19	19	143	224	184	1	178
22	4	7	10	10	11	69	4721	9	1265	312	5	11	138	233	184	1	178
22	4	5	18	10	8	-64	4730	9	2253	178	8	4	138	233	184	1	44
22	4	0	18	10	22	-98	4734	48	2253	346	22	5	138	233	184	1	506
22	4	6	28	22	19	0	4734	48	3606	346	19	19	143	224	184	1	506
