# track	dsp_cycle	register	value
03	74995164	02	114
03	74995797	12	241
03	75000115	32	70
03	75004104	02	111
03	75014222	02	108
03	75015643	32	72
03	75018385	12	243
03	75026736	02	105
03	75027417	12	157
03	75028125	22	69
03	75028161	23	6
03	75029615	42	90
03	75036302	32	73
03	75040304	02	102
03	75052453	02	99
03	75053383	32	75
03	75060437	02	96
03	75072573	02	93
03	75081448	32	77
03	75092641	02	96
03	75100630	02	99
03	75101659	32	79
03	75114537	02	102
03	75118480	32	81
03	75129693	02	105
03	75137599	02	108
03	75143550	32	79
03	75151496	02	111
03	75162459	02	114
03	75163473	32	77
03	75166526	02	111
03	75177445	02	108
03	75183396	32	75
03	75191342	02	105
03	75208317	02	102
03	75209247	32	73
03	75214395	02	99
03	75223464	02	96
03	75224394	32	72
03	75239476	02	93
03	75249444	32	70
03	75256498	02	96
03	75266548	32	72
03	75268670	02	99
03	75276698	02	102
03	75283629	32	73
03	75293709	02	105
03	75305819	02	108
03	75306749	32	75
03	75316860	02	111
03	75325861	02	114
03	75326778	32	77
03	75333837	02	111
03	75342838	02	108
03	75346768	32	79
03	75362861	02	105
03	75363778	32	81
03	75367754	02	102
03	75382836	02	99
03	75390768	02	96
03	75391685	32	79
03	75407730	02	93
03	75408647	32	77
03	75419786	02	96
03	75429333	12	159
03	75430108	32	75
03	75434141	02	99
03	75447662	02	102
03	75454644	32	73
03	75457697	02	105
03	75472008	02	108
03	75482056	02	111
03	75483477	32	72
03	75486219	12	157
03	75494570	02	114
03	75501901	02	111
03	75503335	32	70
03	75510867	02	108
03	75512301	32	72
03	75520956	02	105
03	75521602	12	155
03	75531522	32	73
03	75536481	02	102
03	75549073	02	99
03	75557022	32	75
03	75559144	02	96
03	75568857	12	157
03	75574669	02	93
03	75576090	32	77
03	75587196	02	96
03	75594403	12	159
03	75595178	32	79
03	75602684	02	99
03	75612706	02	102
03	75617631	32	81
03	75622240	12	161
03	75625155	02	105
03	75625832	12	159
03	75635107	02	108
03	75641899	32	79
03	75649423	02	111
03	75654719	12	157
03	75659470	02	114
03	75660878	32	77
03	75668415	02	111
03	75678378	02	108
03	75679024	12	155
03	75679799	32	75
03	75691902	02	105
03	75700855	02	102
03	75702289	32	73
03	75712794	02	99
03	75721327	32	72
03	75725373	02	96
03	75726730	22	11
03	75726766	23	7
03	75728220	42	197
03	75734326	12	157
03	75737236	02	93
03	75744106	32	70
03	75753034	02	96
03	75757998	32	72
03	75762633	12	159
03	75772017	02	99
03	75775560	02	102
03	75782701	32	73
03	75791311	02	105
03	75800091	02	108
03	75801512	32	75
03	75812830	02	111
03	75813463	12	157
03	75826985	02	114
03	75828406	32	77
03	75830382	02	111
03	75846609	02	108
03	75847255	12	155
03	75848030	32	79
03	75855323	02	105
03	75864701	02	102
03	75866122	32	81
03	75876871	02	99
03	75891585	02	96
03	75893006	32	79
03	75895661	12	157
03	75904419	02	93
03	75911150	32	77
03	75916576	02	96
03	75928643	12	159
03	75929418	32	75
03	75931427	02	99
03	75944318	02	102
03	75951049	32	73
03	75958603	12	239
03	75962872	32	75
03	75970617	32	73
03	75977463	02	105
03	75985865	02	108
03	75989721	32	72
03	76000163	02	111
03	76007895	02	114
03	76008825	32	70
03	76019267	02	111
03	76026999	02	108
03	76027929	32	72
03	76043177	02	105
03	76047033	32	73
03	76050909	02	102
03	76062405	02	99
03	76066274	32	75
03	76073146	02	96
03	76089291	02	93
03	76093275	32	77
03	76103574	02	96
03	76112364	32	79
03	76116811	02	99
03	76127469	02	102
03	76131312	32	81
03	76138813	02	105
03	76149476	02	108
03	76155926	32	79
03	76165628	02	111
03	76176931	02	114
03	76177848	32	77
03	76181724	02	111
03	76197724	02	108
03	76198641	32	75
03	76205430	02	105
03	76213876	02	102
03	76219625	32	73
03	76229436	02	99
03	76240803	02	96
03	76241733	32	72
03	76257033	02	93
03	76260902	32	70
03	76271383	02	96
03	76277132	32	72
03	76283960	02	99
03	76290637	02	102
03	76299325	32	73
03	76306171	02	105
03	76317484	02	108
03	76318414	32	75
03	76328841	02	111
03	76341340	02	114
03	76342257	32	77
03	76349745	02	111
03	76356553	02	108
03	76362470	12	241
03	76363245	32	79
03	76371234	02	105
03	76381330	32	81
03	76383383	02	102
03	76384060	12	243
03	76392847	02	99
03	76393480	12	241
03	76402969	32	79
03	76410969	02	96
03	76416999	12	239
03	76419883	02	93
03	76421291	32	77
03	76437084	02	96
03	76441260	12	238
03	76447611	32	75
03	76452557	02	99
03	76456100	02	102
03	76465800	12	236
03	76471153	32	73
03	76475129	02	105
03	76481185	12	238
03	76488722	02	108
03	76490156	32	72
03	76499542	02	111
03	76503806	12	239
03	76509605	02	114
03	76511039	32	70
03	76513135	02	111
03	76528678	02	108
03	76529311	12	241
03	76530099	32	72
03	76535738	02	105
03	76547666	02	102
03	76549087	32	73
03	76551842	12	243
03	76560896	12	241
03	76566706	02	99
03	76568127	32	75
03	76570249	02	96
03	76585733	02	93
03	76586366	12	239
03	76590671	32	77
03	76604734	02	96
03	76608923	12	238
03	76609698	32	79
03	76613700	02	99
03	76623869	02	102
03	76628058	12	236
03	76628833	32	81
03	76642868	02	105
03	76647044	12	238
03	76651808	02	108
03	76657566	32	79
03	76663759	02	111
03	76669775	12	239
03	76672646	02	114
03	76674067	32	77
03	76682134	02	111
03	76690500	02	108
03	76691133	12	241
03	76691908	32	75
03	76699962	02	105
03	76716369	02	102
03	76717046	12	243
03	76717912	32	73
03	76721611	12	241
03	76726600	02	99
03	76740639	02	96
03	76742060	32	72
03	76753737	02	93
03	76754414	12	239
03	76759837	32	70
03	76767740	02	96
03	76774180	12	238
03	76774968	32	72
03	76785748	02	99
03	76791555	02	102
03	76796711	32	73
03	76802674	12	236
03	76805571	02	105
03	76812011	12	238
03	76821825	02	108
03	76823259	32	75
03	76827619	02	111
03	76838053	02	114
03	76838699	12	239
03	76839474	32	77
03	76847351	02	111
03	76858070	02	108
03	76858703	12	241
03	76859478	32	79
03	76870916	02	105
03	76879346	32	81
03	76881468	02	102
03	76882101	12	243
03	76893793	12	28
03	76893829	13	3
03	76899977	02	99
03	76900894	32	79
03	76905254	02	96
03	76917696	02	93
03	76918613	32	77
03	76935415	02	96
03	76941609	32	75
03	76943718	02	99
03	76958451	02	102
03	76962420	32	73
03	76977282	02	105
03	76980308	02	108
03	76984264	32	72
03	76992835	02	111
03	77001138	02	114
03	77007345	32	70
03	77015816	02	111
03	77024119	02	108
03	77025049	32	72
03	77036572	02	105
03	77044901	02	102
03	77045831	32	73
03	77057393	02	99
03	77063626	32	75
03	77072149	02	96
03	77083530	02	93
03	77093959	32	77
03	77096081	02	96
03	77110783	02	99
03	77111700	32	79
03	77122195	02	102
03	77131212	32	81
03	77138598	02	105
03	77148014	02	108
03	77151957	32	79
03	77159361	02	111
03	77168707	02	114
03	77169624	32	77
03	77177011	02	111
03	77189414	02	108
03	77190331	32	75
03	77198834	02	105
03	77208206	02	102
03	77214413	32	73
03	77226049	02	99
03	77234378	02	96
03	77235308	32	72
03	77249095	02	93
03	77253064	32	70
03	77264600	02	96
03	77270820	32	72
03	77278276	02	99
03	77288176	02	102
03	77293140	32	73
03	77298133	12	30
03	77307919	02	105
03	77311449	02	108
03	77312870	32	75
03	77318042	12	32
03	77322044	02	111
03	77328445	12	30
03	77334988	32	77
03	77337141	02	114
03	77344043	02	111
03	77348193	12	28
03	77353328	02	108
03	77354736	32	79
03	77357570	12	196
03	77357606	13	2
03	77358278	22	119
03	77359717	42	255
03	77365845	02	105
03	77374192	02	102
03	77375221	32	81
03	77391919	02	99
03	77401388	02	96
03	77402305	32	79
03	77412761	02	93
03	77421109	32	77
03	77431565	02	96
03	77438828	32	75
03	77440937	02	99
03	77452323	02	102
03	77464974	32	73
03	77467070	02	105
03	77476471	02	108
03	77480427	32	72
03	77487800	02	111
03	77497201	02	114
03	77503408	32	70
03	77508530	02	111
03	77517931	02	108
03	77518861	32	72
03	77531568	02	105
03	77536591	32	73
03	77544003	02	102
03	77558844	02	99
03	77559774	32	75
03	77567199	02	96
03	77579676	02	93
03	77583632	32	77
03	77591931	22	165
03	77591967	23	6
03	77593370	42	148
03	77599174	02	96
03	77603130	32	79
03	77607800	02	99
03	77617558	02	102
03	77621514	32	81
03	77634582	02	105
03	77643194	02	108
03	77647130	32	79
03	77654756	02	111
03	77667281	02	114
03	77668295	32	77
03	77673085	02	111
03	77684104	02	108
03	77685312	32	75
03	77698179	02	105
03	77709875	02	102
03	77710805	32	73
03	77720943	02	99
03	77730656	32	72
03	77732665	02	96
03	77746013	02	93
03	77750210	12	198
03	77750998	32	70
03	77758688	02	96
03	77769884	32	72
03	77774144	02	99
03	77778207	12	200
03	77786714	02	102
03	77794637	32	73
03	77796633	02	105
03	77797266	12	198
03	77806462	02	108
03	77807883	32	75
03	77821215	02	111
03	77825189	12	239
03	77826684	42	197
03	77831974	02	108
03	77843034	02	111
03	77851808	02	114
03	77852725	32	77
03	77859885	02	111
03	77867907	54	2
03	77867933	55	255
03	77867959	56	224
03	77871901	02	108
03	77872818	32	79
03	77883234	02	105
03	77890940	02	102
03	77891857	32	81
03	77907118	02	99
03	77915767	32	79
03	77917820	02	96
03	77929233	02	93
03	77934956	32	77
03	77945396	02	96
03	77954045	32	75
03	77956098	02	99
03	77967424	02	102
03	77976112	32	73
03	77983626	02	105
03	77994328	02	108
03	78000721	32	72
03	78007993	02	111
03	78019043	02	114
03	78023663	32	70
03	78027778	02	111
03	78038153	02	108
03	78039180	32	72
03	78050359	02	105
03	78059168	02	102
03	78060052	22	11
03	78060088	23	7
03	78060783	32	73
03	78080355	32	75
03	78098772	32	77
03	78122372	32	79
03	78140749	32	81
03	78161210	32	79
03	78181029	32	77
03	78184507	54	2
03	78184533	55	255
03	78205078	32	75
03	78225356	12	241
03	78226144	32	73
03	78247903	12	243
03	78248754	32	72
03	78256883	12	241
03	78265631	32	70
03	78278806	12	239
03	78282634	32	72
03	78302004	12	238
03	78302792	32	73
03	78322930	32	75
03	78327153	12	236
03	78342349	12	238
03	78354062	32	77
03	78367444	12	239
03	78374172	32	79
03	78389480	32	81
03	78393625	12	241
03	78413653	12	243
03	78414428	32	79
03	78421613	12	241
03	78431416	32	77
03	78447629	12	239
03	78451444	32	75
03	78467527	02	105
03	78471716	12	238
03	78477927	32	73
03	78480065	02	108
03	78490054	02	111
03	78490700	12	236
03	78496871	32	72
03	78498967	02	114
03	78509282	02	111
03	78509928	12	238
03	78516128	32	70
03	78518224	02	108
03	78524152	02	102
03	78531073	12	239
03	78531861	32	72
03	78552451	32	73
03	78562288	12	241
03	78576177	32	75
03	78581307	12	243
03	78591196	12	241
03	78602267	32	77
03	78611276	12	239
03	78621217	32	79
03	78636078	12	238
03	78636853	32	81
03	78664910	12	236
03	78665685	32	79
03	78676852	12	238
03	78683936	32	77
03	78698719	12	239
03	78699494	32	75
03	78708389	54	2
03	78708415	55	255
03	78721824	12	241
03	78722612	32	73
03	78742751	32	72
03	78746883	12	243
03	78752855	02	97
03	78752891	03	8
03	78753577	12	157
03	78754285	22	69
03	78754321	23	6
03	78755775	42	90
03	78766711	32	70
03	78779890	32	72
03	78800519	32	73
03	78825648	32	75
03	78845045	32	77
03	78865910	32	79
03	78882699	32	81
03	78910011	32	79
03	78929322	32	77
03	78948111	32	75
03	78971058	54	2
03	78971084	55	255
03	78972592	32	73
03	78992808	32	72
03	79012965	32	70
03	79030573	32	72
03	79050730	32	73
03	79071359	32	75
03	79092112	32	77
03	79115986	32	79
03	79136677	32	81
03	79156713	12	159
03	79157488	32	79
03	79179143	02	100
03	79180551	32	77
03	79190001	02	103
03	79201190	32	75
03	79211247	12	157
03	79219973	02	97
03	79222089	32	73
03	79245081	54	2
03	79245107	55	255
03	79246331	12	155
03	79247119	32	72
03	79264189	32	70
03	79275228	32	72
03	79294563	12	157
03	79300440	32	73
03	79323875	12	159
03	79324663	32	75
03	79341614	32	77
03	79349241	12	161
03	79352281	12	159
03	79362323	32	79
03	79384177	12	157
03	79384952	32	81
03	79406057	12	155
03	79406832	32	79
03	79425887	32	77
03	79451531	32	75
03	79453688	02	102
03	79453724	03	9
03	79455086	22	11
03	79455122	23	7
03	79456634	42	197
03	79463413	12	157
03	79469343	32	73
03	79491923	12	159
03	79492774	32	72
03	79511812	32	70
03	79516758	12	161
03	79519698	12	159
03	79523964	54	2
03	79523990	55	255
03	79528929	32	72
03	79544345	12	157
03	79548073	32	73
03	79567426	32	75
03	79575078	12	155
03	79594980	32	77
03	79614096	32	79
03	79626608	12	157
03	79633917	32	81
03	79658021	12	159
03	79658796	32	79
03	79676815	32	77
03	79678967	12	161
03	79685980	12	159
03	79689012	12	239
03	79713942	32	75
03	79734834	32	73
03	79760894	32	72
03	79781137	32	70
03	79794771	54	2
03	79794797	55	255
03	79796305	32	72
03	79815433	32	73
03	79837010	32	75
03	79860518	32	77
03	79865985	02	105
03	79876604	02	108
03	79877521	32	79
03	79889872	02	111
03	79896615	32	81
03	79900520	02	114
03	79908866	02	111
03	79919533	02	102
03	79927541	32	79
03	79942305	32	77
03	79961385	32	75
03	79987295	32	73
03	80004004	32	72
03	80025781	32	70
03	80042460	32	72
03	80061588	32	73
03	80086127	32	75
03	80088379	12	241
03	80109158	32	77
03	80111410	12	243
03	80122392	12	241
03	80126194	32	79
03	80145382	12	239
03	80149184	32	81
03	80169905	12	238
03	80173876	32	79
03	80190753	32	77
03	80193096	12	236
03	80205157	12	238
03	80211021	32	75
03	80230332	12	239
03	80237101	32	73
03	80256669	12	241
03	80257457	32	72
03	80274512	32	70
03	80276777	12	243
03	80287879	12	241
03	80294620	32	72
03	80310887	12	239
03	80311675	32	73
03	80331769	32	75
03	80334034	12	238
03	80354508	12	236
03	80355283	32	77
03	80371496	12	238
03	80377191	32	79
03	80396432	12	239
03	80397207	32	81
03	80419506	12	241
03	80420281	32	79
03	80437262	32	77
03	80444499	12	243
03	80453481	12	241
03	80457296	32	75
03	80473828	12	239
03	80482728	32	73
03	80498993	12	238
03	80511502	32	72
03	80527851	12	236
03	80528639	32	70
03	80539007	12	238
03	80539873	32	72
03	80560076	32	73
03	80565191	12	239
03	80585723	12	241
03	80586511	32	75
03	80606692	32	77
03	80610824	12	243
03	80617639	12	28
03	80617675	13	3
03	80626427	32	79
03	80643970	32	81
03	80668465	32	79
03	80686008	32	77
03	80708662	32	75
03	80729041	32	73
03	80751126	32	72
03	80774009	32	70
03	80788974	32	72
03	80809179	32	73
03	80829546	32	75
03	80857605	32	77
03	80875148	32	79
03	80895227	32	81
03	80915306	32	79
03	80935385	32	77
03	80957566	32	75
03	80977745	32	73
03	80997950	32	72
03	81019628	32	70
03	81023773	12	30
03	81036683	32	72
03	81044035	12	32
03	81053126	12	30
03	81056967	32	73
03	81073291	12	28
03	81077119	32	75
03	81084183	02	246
03	81084905	12	196
03	81084941	13	2
03	81085613	22	119
03	81087065	42	255
03	81100511	32	77
03	81120590	32	79
03	81138605	32	81
03	81172521	32	79
03	81186684	32	77
03	81211263	32	75
03	81225330	32	73
03	81250325	32	72
03	81269728	32	70
03	81286627	32	72
03	81306859	32	73
03	81315964	02	223
03	81316000	03	8
03	81316848	22	165
03	81316884	23	6
03	81318300	42	148
03	81332437	32	75
03	81351604	32	77
03	81372414	32	79
03	81393355	32	81
03	81411598	32	79
03	81430423	32	77
03	81456514	32	75
03	81477871	32	73
03	81482301	12	198
03	81498292	54	2
03	81498318	55	255
03	81498344	56	224
03	81500317	32	72
03	81505409	12	200
03	81520056	32	70
03	81527028	12	198
03	81534674	32	72
03	81552388	12	239
03	81555017	32	223
03	81555053	33	5
03	81556853	42	197
03	81557335	54	11
03	81559773	30	34
03	81559915	31	6
03	81731292	02	226
03	81745801	02	229
03	81756369	02	232
03	81775819	02	229
03	81783351	02	102
03	81783387	03	9
03	81784344	22	11
03	81784380	23	7
03	81883458	54	11
03	81883484	55	255
03	81951759	12	241
03	81974358	12	243
03	81982197	12	241
03	82006676	12	239
03	82029390	12	238
03	82054068	12	236
03	82074294	12	238
03	82094410	12	239
03	82120321	12	241
03	82121088	32	225
03	82129074	32	227
03	82140088	12	243
03	82140855	32	229
03	82150542	12	241
03	82151379	32	231
03	82164335	32	233
03	82179943	12	239
03	82193788	32	231
03	82196587	02	105
03	82197233	12	238
03	82203423	32	229
03	82205553	02	108
03	82215331	02	111
03	82216744	32	227
03	82224916	12	236
03	82225683	32	225
03	82230019	02	114
03	82235758	32	223
03	82239768	02	111
03	82240414	12	238
03	82248760	02	108
03	82250186	32	221
03	82252364	02	102
03	82260925	12	239
03	82261858	32	199
03	82265090	32	190
03	82270321	32	184
03	82274224	32	171
03	82279323	32	165
03	82282542	32	154
03	82286708	12	241
03	82287641	32	146
03	82296762	32	131
03	82297526	52	238
03	82297562	53	5
03	82300472	32	120
03	82304182	32	116
03	82308917	12	243
03	82309891	32	111
03	82316175	32	101
03	82316939	52	241
03	82318952	12	241
03	82319885	32	90
03	82325475	32	85
03	82329304	32	81
03	82330131	52	244
03	82335588	32	70
03	82336352	52	241
03	82338365	12	239
03	82339298	32	60
03	82344888	32	56
03	82348887	32	53
03	82355184	32	41
03	82355948	52	238
03	82358907	32	32
03	82363577	12	238
03	82364497	32	26
03	82368296	32	23
03	82369123	52	235
03	82374580	32	11
03	82380183	32	2
03	82383906	32	252
03	82383942	33	4
03	82384683	52	232
03	82387718	32	251
03	82393190	12	236
03	82394110	32	241
03	82399713	32	232
03	82400490	52	229
03	82402579	12	238
03	82403525	32	224
03	82409807	32	219
03	82413530	32	209
03	82419133	32	204
03	82422856	32	198
03	82428548	32	196
03	82432030	12	239
03	82432950	32	181
03	82433727	52	232
03	82438540	32	174
03	82442430	32	164
03	82443255	52	235
03	82448699	32	159
03	82451489	12	241
03	82452409	32	149
03	82457986	32	142
03	82461683	32	136
03	82462447	52	238
03	82467434	32	134
03	82471810	32	119
03	82476467	12	243
03	82477387	32	114
03	82478151	52	241
03	82481936	02	97
03	82481972	03	8
03	82482658	12	157
03	82483366	22	69
03	82483402	23	6
03	82484165	32	102
03	82484924	42	90
03	82494749	32	101
03	82495513	52	244
03	82503732	52	241
03	82506659	32	99
03	82515423	52	238
03	82526646	32	97
03	82532350	52	235
03	82539586	32	95
03	82549224	52	232
03	82559692	32	97
03	82564231	52	229
03	82576433	32	99
03	82591610	32	101
03	82592387	52	232
03	82608467	32	102
03	82609244	52	235
03	82625272	32	104
03	82629083	52	238
03	82636409	32	106
03	82642788	52	241
03	82653045	32	108
03	82662603	52	244
03	82664886	32	110
03	82665650	52	241
03	82681654	32	108
03	82682418	52	238
03	82692675	32	106
03	82693439	52	235
03	82709456	32	104
03	82713293	52	232
03	82721412	32	102
03	82730189	52	229
03	82741348	32	101
03	82759061	32	99
03	82759838	52	232
03	82775659	32	97
03	82780724	52	235
03	82788160	32	95
03	82794183	52	238
03	82805821	32	97
03	82806585	52	241
03	82823652	32	99
03	82824416	52	244
03	82832805	52	241
03	82838123	32	101
03	82845207	52	238
03	82858901	32	102
03	82862825	52	235
03	82877036	32	104
03	82881477	52	232
03	82885483	12	159
03	82890034	32	106
03	82898056	52	229
03	82901420	32	108
03	82906047	02	100
03	82917445	02	103
03	82918839	32	110
03	82929137	32	108
03	82929972	52	232
03	82941518	12	157
03	82943056	52	235
03	82945026	02	100
03	82946420	32	106
03	82951095	02	97
03	82958581	32	104
03	82959345	52	238
03	82973828	12	155
03	82974589	32	102
03	82975353	52	241
03	82994274	32	101
03	83003482	32	99
03	83014710	52	238
03	83022380	12	157
03	83023154	32	97
03	83036275	52	235
03	83039162	32	95
03	83049531	52	232
03	83054566	12	159
03	83059004	32	97
03	83065298	52	229
03	83075113	32	99
03	83089211	32	101
03	83089988	52	232
03	83107753	32	102
03	83113623	12	157
03	83115161	52	235
03	83123704	32	104
03	83130575	52	238
03	83132714	12	155
03	83133475	32	106
03	83143121	52	241
03	83152070	32	108
03	83156498	52	244
03	83169342	52	241
03	83173284	32	110
03	83178828	32	108
03	83179592	52	238
03	83181610	02	102
03	83181646	03	9
03	83183008	22	11
03	83183044	23	7
03	83184542	42	197
03	83191251	12	157
03	83192012	32	106
03	83198320	52	235
03	83208035	32	104
03	83214356	52	232
03	83216482	12	159
03	83221063	32	102
03	83228499	52	229
03	83236943	32	101
03	83256630	32	99
03	83257407	52	232
03	83271879	12	157
03	83272653	32	97
03	83273430	52	235
03	83286979	32	95
03	83293287	52	238
03	83307742	12	155
03	83308516	32	97
03	83309280	52	241
03	83322629	32	99
03	83323393	52	244
03	83328937	52	241
03	83337381	32	101
03	83348594	52	238
03	83351494	32	102
03	83356327	12	157
03	83364574	52	235
03	83367461	32	104
03	83383011	12	159
03	83383772	32	106
03	83384549	52	232
03	83397660	52	229
03	83403469	32	108
03	83406372	12	161
03	83411916	12	159
03	83415685	12	239
03	83433804	32	110
03	83443145	32	108
03	83443922	52	232
03	83458505	52	235
03	83460901	32	106
03	83478573	32	104
03	83479337	52	238
03	83490053	32	102
03	83490890	52	241
03	83507540	32	101
03	83508304	52	244
03	83517920	52	241
03	83522196	32	99
03	83531349	52	238
03	83537932	32	97
03	83543736	52	235
03	83555561	32	95
03	83564564	52	232
03	83577808	32	97
03	83578585	52	229
03	83589207	32	99
03	83598225	02	105
03	83601875	02	108
03	83602791	32	101
03	83609098	52	232
03	83617911	02	111
03	83622477	32	102
03	83623254	52	235
03	83627091	02	114
03	83637497	02	111
03	83638400	32	104
03	83644681	52	238
03	83646699	02	102
03	83655974	32	106
03	83656738	52	241
03	83667480	32	108
03	83674399	52	244
03	83677559	52	241
03	83681835	32	110
03	83694456	32	108
03	83695220	52	238
03	83712117	32	106
03	83712881	52	235
03	83723649	32	104
03	83730594	52	232
03	83738043	32	102
03	83745555	52	229
03	83755939	32	101
03	83771742	32	99
03	83772519	52	232
03	83789425	32	97
03	83790202	52	235
03	83802807	32	95
03	83808337	52	238
03	83821512	12	241
03	83822286	32	97
03	83823050	52	241
03	83836360	32	99
03	83837124	52	244
03	83841117	12	243
03	83851625	12	241
03	83852399	32	101
03	83853163	52	241
03	83862345	52	238
03	83871989	32	102
03	83874866	12	239
03	83876391	52	235
03	83890569	32	104
03	83895023	52	232
03	83899042	12	238
03	83903636	32	106
03	83911085	52	229
03	83915865	32	108
03	83918859	12	236
03	83930047	32	110
03	83938598	12	238
03	83940287	52	232
03	83946109	32	108
03	83956120	52	235
03	83958337	12	239
03	83959176	32	106
03	83971516	32	104
03	83975931	52	238
03	83985077	12	241
03	83985838	32	102
03	83992133	52	241
03	84004682	12	243
03	84005456	32	101
03	84006220	52	244
03	84011751	52	241
03	84013927	12	241
03	84021410	32	99
03	84025825	52	238
03	84034243	32	97
03	84043987	12	239
03	84045525	52	235
03	84056230	32	95
03	84061799	52	232
03	84065805	12	238
03	84070256	32	97
03	84076869	52	229
03	84085594	12	236
03	84086368	32	99
03	84101596	12	238
03	84102370	32	101
03	84106824	52	232
03	84116748	32	223
03	84116784	33	5
03	84122687	12	239
03	84123748	52	235
03	84141517	52	238
03	84148697	12	241
03	84153138	52	241
03	84170636	52	244
03	84172840	12	243
03	84179077	12	241
03	84180125	52	241
03	84198190	52	238
03	84200316	12	239
03	84209592	52	235
03	84226366	12	238
03	84227427	52	232
03	84244629	52	229
03	84256268	12	236
03	84267787	12	238
03	84274609	52	232
03	84286050	52	235
03	84294504	12	239
03	84303767	52	238
03	84317728	12	241
03	84321937	52	241
03	84334706	52	244
03	84338699	12	243
03	84342908	52	241
03	84346901	12	241
03	84350823	12	28
03	84350859	13	3
03	84352348	32	57
03	84352384	33	6
03	84361008	52	238
03	84372149	52	235
03	84390562	52	232
03	84409053	52	229
03	84434816	52	232
03	84453477	52	235
03	84471976	52	238
03	84487674	52	241
03	84500465	52	244
03	84508213	52	241
03	84526609	52	238
03	84539557	52	235
03	84555091	52	232
03	84573457	52	229
03	84581617	32	252
03	84604621	52	232
03	84619322	52	235
03	84637500	52	238
03	84651311	52	241
03	84667028	52	244
03	84674274	52	241
03	84688307	52	238
03	84704097	52	235
03	84722530	52	232
03	84740942	52	229
03	84751322	12	30
03	84770122	52	232
03	84772402	12	32
03	84781952	12	30
03	84783013	52	235
03	84800781	52	238
03	84804774	12	28
03	84810988	02	246
03	84811710	12	196
03	84811746	13	2
03	84812418	22	119
03	84813417	42	255
03	84820967	52	241
03	84830857	52	244
03	84841208	52	241
03	84857689	52	238
03	84872338	52	235
03	84889580	52	232
03	84902516	52	229
03	84936674	52	232
03	84949150	52	235
03	84966375	52	238
03	84968778	32	139
03	84968814	33	5
03	84979672	52	241
03	84996045	52	244
03	85007471	52	241
03	85022142	52	238
03	85035097	52	235
03	85044035	02	223
03	85044071	03	8
03	85044919	22	165
03	85044955	23	6
03	85045857	42	148
03	85052612	52	232
03	85070127	52	229
03	85100028	52	232
03	85115122	52	235
03	85124601	32	252
03	85124637	33	6
03	85133437	52	238
03	85146707	52	241
03	85166697	52	244
03	85171147	52	241
03	85186687	52	238
03	85200906	52	235
03	85208491	12	198
03	85220843	52	232
03	85231515	12	200
03	85237530	52	229
03	85252020	12	198
03	85267134	52	232
03	85277420	12	239
03	85278538	32	223
03	85278574	33	5
03	85279757	42	197
03	85303591	52	235
03	85318570	52	238
03	85333265	52	241
03	85350742	52	244
03	85353318	52	241
03	85370795	52	238
03	85388442	52	235
03	85406047	52	232
03	85419272	52	229
03	85449027	52	232
03	85461091	02	226
03	85465366	52	235
03	85472169	02	229
03	85484036	02	232
03	85485232	52	238
03	85502006	52	241
03	85503863	02	229
03	85511897	02	102
03	85511933	03	9
03	85512781	22	11
03	85512817	23	7
03	85520495	52	244
03	85523071	52	241
03	85537972	52	238
03	85555449	52	235
03	85572860	52	232
03	85586538	52	229
03	85613667	52	232
03	85632090	52	235
03	85653150	52	238
03	85663058	52	241
03	85680226	52	244
03	85682352	12	241
03	85688652	52	241
03	85705183	12	243
03	85706360	52	238
03	85714588	12	241
03	85718822	52	235
03	85735502	12	239
03	85736569	52	232
03	85751225	52	229
03	85761656	12	238
03	85782782	12	236
03	85784082	52	232
03	85798502	52	235
03	85800641	12	238
03	85814218	52	238
03	85821646	12	239
03	85828925	52	241
03	85848879	12	241
03	85849646	32	225
03	85850410	52	244
03	85855934	52	241
03	85858814	32	227
03	85869205	32	229
03	85869969	52	238
03	85873962	12	243
03	85877606	12	241
03	85878373	32	231
03	85890617	32	233
03	85891394	52	235
03	85909758	12	239
03	85911302	52	232
03	85919732	32	231
03	85920509	52	229
03	85929239	02	105
03	85929885	12	238
03	85930652	32	229
03	85933399	02	108
03	85946712	02	111
03	85948125	32	227
03	85948902	52	232
03	85951518	12	236
03	85952285	32	225
03	85956912	02	114
03	85968345	02	111
03	85968991	12	238
03	85969771	32	223
03	85970548	52	235
03	85978606	02	102
03	85980734	32	221
03	85986312	12	239
03	85987245	32	201
03	85988009	52	238
03	85991081	32	191
03	85996797	32	184
03	85997561	52	241
03	86007560	32	163
03	86012330	12	241
03	86013263	32	152
03	86014027	52	244
03	86017205	32	146
03	86024013	32	133
03	86024777	52	241
03	86027836	32	122
03	86033539	32	115
03	86036507	12	243
03	86037481	32	111
03	86038308	52	238
03	86044289	32	100
03	86049059	12	241
03	86049992	32	90
03	86050756	52	235
03	86053802	32	83
03	86057731	32	81
03	86064539	32	68
03	86069309	12	239
03	86070242	32	60
03	86071019	52	232
03	86074354	32	53
03	86081162	32	43
03	86086878	32	34
03	86087655	52	229
03	86090701	32	28
03	86093667	12	238
03	86094613	32	23
03	86101421	32	13
03	86105244	32	8
03	86110947	32	0
03	86116739	32	251
03	86116775	33	4
03	86117674	52	232
03	86120842	12	236
03	86121762	32	236
03	86127465	32	234
03	86130368	12	238
03	86131288	32	224
03	86132065	52	235
03	86141993	32	211
03	86147683	32	206
03	86148447	52	238
